pdf_name,figure_name,fig_type,page,caption,image_path,x1,y1,x2,y2
14697_9789819827039,4.12,Figure,170,Figure 4.12. Stress distribution along the z-axis in the half-space subjected to a uniform circularly distributed force p.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.12-1.png,75.6,383.76,407.52,595.4399999999999
14697_9789819827039,8.3,Figure,308,Figure 8.3. Distribution of stress σij along y over the half-space at various depth levels.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure8.3-1.png,60.48,75.6,421.2,318.24
14697_9789819827039,7.7,Figure,288,"Figure 7.7. Schematic view of a 2D wedge with an angle α, subjected to a uniformly distributed pressure p on the right vertical edge.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure7.7-1.png,153.35999999999999,365.76,329.03999999999996,607.68
14697_9789819827039,2.3,Figure,46,"Figure 2.3. Cylindrical coordinates with the radial axis r, polar angle θ, and vertical axis z.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure2.3-1.png,147.6,75.6,335.52,254.88
14697_9789819827039,8.4,Figure,316,Figure 8.4. Distribution of displacement components ur and uθ along y over the half-space for various depths.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure8.4-1.png,60.48,77.03999999999999,421.2,609.84
14697_9789819827039,2.1,Figure,29,Figure 2.1. Polar coordinate system defined in relation to the Cartesian coordinate system.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure2.1-1.png,145.44,448.56,336.24,583.92
14697_9789819827039,5.11,Figure,216,"Figure 5.11. A plate with a small circular hole of radius a at its center, subjected to general stresses (tractions) on all edges.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.11-1.png,120.96,378.0,362.15999999999997,606.24
14697_9789819827039,4.17,Figure,179,"Figure 4.17. A schematic drawing of the interfacial pressure on the contact area of an ellipsoid on another solid. Image modified from Wikimedia Commons by MHz, as, public domain.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.17-1.png,155.51999999999998,75.6,327.59999999999997,267.84
14697_9789819827039,5.9,Figure,211,"Figure 5.9. A plate with a small circular hole of radius a at its center, subjected to uniform shear stress τ along all edges.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.9-1.png,114.47999999999999,357.84,368.64,595.4399999999999
14697_9789819827039,6.3,Figure,238,Figure 6.3. Contour of the radial displacement ur in a plate with a circular hole.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.3-1.png,76.32,394.56,406.08,603.36
14697_9789819827039,10.1,Figure,348,"Figure 10.1. A thin, partially circular arch of uniform thickness loaded by pressure on its top surface.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.1-1.png,114.47999999999999,450.0,368.64,595.4399999999999
14697_9789819827039,10.8,Figure,397,"Figure 10.8. Distribution of the three stress components along the radial direction on vertical, middle, and end (45◦) cross-sections of the arch.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.8-1.png,72.72,75.6,410.4,294.47999999999996
14697_9789819827039,10.7,Figure,396,Figure 10.7. Distribution of the three stress components along the arch.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.7-1.png,60.48,334.08,421.2,630.72
14697_9789819827039,4.1,Figure,133,Figure 4.1. A thin solid disk of uniform thickness. It rotates at a constant angular velocity along with a stiff solid shaft of small radius.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.1-1.png,131.76,391.68,351.36,607.68
14697_9789819827039,6.11,Figure,265,Figure 6.11. Contour plot of the normal stress σθθ in the semicircular beam subjected to a pair of horizontal shear forces at its two ends.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.11-1.png,84.96,75.6,398.15999999999997,276.48
14697_9789819827039,5.6,Figure,206,Figure 5.6. Contour of the radial normal stress σrr in a plate with a circular hole.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.6-1.png,76.32,75.6,406.08,282.24
14697_9789819827039,7.8,Figure,292,Figure 7.8. Schematic view of (a) a 2D half-space subjected to a uniformly distributed pressure p on the right surface; (b) a 2D quarter-space subjected to a uniformly distributed pressure p on the top surface.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure7.8-1.png,62.64,412.56,419.03999999999996,547.1999999999999
14697_9789819827039,2.4,Figure,60,"Figure 2.4. Spherical coordinates with radial axis r, polar angle θ, and azimuthal angle ϕ. Image from en.wikipedia by Ag2gaeh under the CC BY-SA 4.0 license.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure2.4-1.png,115.92,223.92,367.2,466.56
14697_9789819827039,7.1,Figure,270,"Figure 7.1. Schematic of a 2D wedge with an angle α, subjected to a vertical force P applied at an angle β.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure7.1-1.png,119.52,365.03999999999996,363.59999999999997,593.28
14697_9789819827039,3.3,Figure,85,"Figure 3.3. A thin disk of uniform thickness. It rotates with an angular velocity and constant angular acceleration, resulting in body forces throughout the disk.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure3.3-1.png,149.76,77.03999999999999,332.64,252.72
14697_9789819827039,5.3,Figure,201,"Figure 5.3. A plate with a small circular hole of radius a in the middle, subjected to uniform tensile stress σ on the left and right edges and uniform compressive stress σ on the top and bottom edges.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.3-1.png,120.96,75.6,362.15999999999997,305.28
14697_9789819827039,5.12,Figure,220,Figure 5.12. Contour of the hoop stress σθθ in a plate with a circular hole subjected to general loading.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.12-1.png,84.96,77.03999999999999,398.15999999999997,272.88
14697_9789819827039,8.1,Figure,302,Figure 8.1. Schematic view of a 2D half-space subjected to a vertical force P .,pdffigures2_out_newtests/figures/14697_9789819827039-Figure8.1-1.png,108.72,77.03999999999999,374.4,272.88
14697_9789819827039,6.7,Figure,260,"Figure 6.7. Distribution of the three stress components in the vertical, horizontal, and 45◦ radial directions.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.7-1.png,76.32,77.03999999999999,406.08,285.84
14697_9789819827039,4.7,Figure,160,"Figure 4.7. Distribution of stress σrr with different r values along the z-direction in the half-space subjected to a unit vertical point force at r = 0, z = 0 on the top surface.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.7-1.png,90.72,407.52,392.4,595.4399999999999
14697_9789819827039,10.6,Figure,392,Figure 10.6. Distribution of the two displacement components ur and uθ along the radial direction.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.6-1.png,80.64,388.8,401.03999999999996,596.88
14697_9789819827039,7.10,Figure,297,Figure 7.10. Distribution of stress components along θ over wedges. The load is set as p = 1.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure7.10-1.png,72.72,77.03999999999999,410.4,306.71999999999997
14697_9789819827039,5.2,Figure,192,Figure 5.2. Two subproblems for the problem of a plate with a small circular hole.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.2-1.png,96.47999999999999,77.03999999999999,386.64,214.56
14697_9789819827039,4.10,Figure,165,"Figure 4.10. Top view of a circularly distributed force p on a half-space, showing the coordinate system for elliptic integration to compute the subsidence at point M inside the loading circle on the surface.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.10-1.png,153.35999999999999,75.6,329.03999999999996,260.64
14697_9789819827039,9.1,Figure,324,Figure 9.1. A wedge with angle α subjected to a vertical point force P at its tip.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure9.1-1.png,125.28,81.36,357.12,299.52
14697_9789819827039,6.1,Figure,224,"Figure 6.1. A plate with a small circular hole of radius a at the center. It is subjected to a uniform stress σ at the left and right edges. The resulting displacement components at points in the four quadrants are shown. Red arrows indicate the displacement components in the radial direction, ur, and blue arrows indicate the displacement components in the circumferential direction, uθ.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.1-1.png,114.47999999999999,360.0,368.64,562.3199999999999
14697_9789819827039,8.5,Figure,317,Figure 8.5. Distribution of displacement components ux and uy along y over the halfspace for various depths.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure8.5-1.png,63.36,75.6,419.03999999999996,315.36
14697_9789819827039,10.13,Figure,403,Figure 10.13. Contour plot of the shear stress σrθ in the arch subjected to uniform pressure on its top surface.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.13-1.png,60.48,362.88,422.64,595.4399999999999
14697_9789819827039,4.2,Figure,141,Figure 4.2. Stress distribution in a spinning thin disk of uniform thickness.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.2-1.png,83.52,408.96,399.59999999999997,615.6
14697_9789819827039,3.6,Figure,109,Figure 3.6. A thin semicircular curved beam of uniform thickness subjected to a pair of horizontal shear forces acting on the cross-sections at its two ends.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure3.6-1.png,150.48,488.15999999999997,332.64,613.4399999999999
14697_9789819827039,3.7,Figure,124,"Figure 3.7. A thin, semicircular curved beam of uniform thickness loaded by a pair of vertical forces acting on the cross-sections at its two ends.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure3.7-1.png,150.48,75.6,332.64,212.4
14697_9789819827039,3.5,Figure,96,Figure 3.5. A thin partial circular curved beam of uniform thickness loaded by a uniform pure moment M on its cross-section.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure3.5-1.png,145.44,478.79999999999995,336.24,607.68
14697_9789819827039,6.2,Figure,237,"Figure 6.2. Distribution of the two displacement components ur and uθ in the vertical, horizontal, and 45◦ directions.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.2-1.png,84.96,75.6,398.15999999999997,280.8
14697_9789819827039,6.12,Figure,266,Figure 6.12. Contour plot of the shear stress σrθ in the semicircular beam subjected to a pair of horizontal shear forces at its two ends.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.12-1.png,84.96,77.03999999999999,398.15999999999997,276.48
14697_9789819827039,5.5,Figure,205,Figure 5.5. Contour of the hoop stress σθθ in a plate with a circular hole.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure5.5-1.png,76.32,75.6,406.08,279.36
14697_9789819827039,2.2,Figure,32,Figure 2.2. Relations between the displacements in Cartesian and polar coordinate systems at θ = 0 and θ = π/2.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure2.2-1.png,90.0,75.6,393.12,276.48
14697_9789819827039,6.10,Figure,264,Figure 6.10. Contour plot of the normal stress σrr in the semicircular beam subjected to a pair of horizontal shear forces at its two ends.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure6.10-1.png,84.96,75.6,398.15999999999997,281.52
14697_9789819827039,4.8,Figure,161,"Figure 4.8. Distribution of stress σθθ for different r values along the z-direction in the half-space subjected to a unit vertical point force at r = 0, z = 0 on the top surface.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.8-1.png,92.88,411.84,390.24,598.3199999999999
14697_9789819827039,7.3,Figure,279,Figure 7.3. Distribution of stress σrr along the arc of r = 1 over wedges with various α values. The load is set as P = 1.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure7.3-1.png,75.6,75.6,407.52,301.68
14697_9789819827039,4.3,Figure,149,Figure 4.3. Displacement and shear stress distributions in a thin disk of uniform thickness spinning with a shaft under constant angular acceleration.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.3-1.png,88.56,75.6,393.12,267.84
14697_9789819827039,10.12,Figure,402,Figure 10.12. Contour plot of the normal stress σrr in the arch subjected to uniform pressure on its top surface.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.12-1.png,72.72,375.12,410.4,595.4399999999999
14697_9789819827039,7.4,Figure,281,Figure 7.4. Distribution of stress σrr along θ over a quarter-space (α = π/2) with various r values. The load is set as P = 1.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure7.4-1.png,63.36,77.03999999999999,419.03999999999996,316.8
14697_9789819827039,10.5,Figure,391,Figure 10.5. Distribution of the two displacement components ur and uθ along the arch.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.5-1.png,62.64,352.08,420.47999999999996,584.64
14697_9789819827039,10.4,Figure,382,Figure 10.4. Intersection point (red dot) of the function tan(θB) and the linear function −k30θB in the domain 0 < θB < π.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure10.4-1.png,80.64,75.6,401.03999999999996,267.84
14697_9789819827039,4.18,Figure,181,Figure 4.18. A hollow ball subjected to pressures on the inner and outer surfaces.,pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.18-1.png,152.64,75.6,330.47999999999996,252.72
14697_9789819827039,3.4,Figure,86,"Figure 3.4. A thin disk of uniform thickness. It rotates with an angular velocity and constant angular acceleration, resulting in body forces throughout the disk.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure3.4-1.png,60.48,77.03999999999999,422.64,243.35999999999999
14697_9789819827039,4.6,Figure,159,"Figure 4.6. Distribution of the stress components along the z-direction in the half-space subjected to a unit vertical point force at r = 0, z = 0 on the top surface.",pdffigures2_out_newtests/figures/14697_9789819827039-Figure4.6-1.png,84.96,398.88,398.15999999999997,595.4399999999999
